commence_time,home_team,away_team,bookmaker,market_type,name,price,point
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetMGM,spreads,Milwaukee Bucks,1.91,8.5
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetMGM,totals,Over,1.95,221.5
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetMGM,totals,Under,1.87,221.5
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetUS,h2h,Cleveland Cavaliers,1.29,
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetUS,h2h,Milwaukee Bucks,3.8,
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetUS,spreads,Cleveland Cavaliers,1.91,-8.5
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetUS,spreads,Milwaukee Bucks,1.91,8.5
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetUS,totals,Over,1.91,221.0
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetUS,totals,Under,1.91,221.0
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,Bovada,h2h,Cleveland Cavaliers,1.26,
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,Bovada,h2h,Milwaukee Bucks,3.9,
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,Bovada,spreads,Cleveland Cavaliers,1.91,-8.5
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,Bovada,spreads,Milwaukee Bucks,1.91,8.5
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,Bovada,totals,Over,1.91,221.0
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,Bovada,totals,Under,1.91,221.0
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetRivers,h2h,Cleveland Cavaliers,1.25,
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetRivers,h2h,Milwaukee Bucks,4.1,
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetRivers,spreads,Cleveland Cavaliers,1.92,-9.0
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetRivers,spreads,Milwaukee Bucks,1.89,9.0
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetRivers,totals,Over,1.92,221.0
2024-12-21T00:40:00Z,Cleveland Cavaliers,Milwaukee Bucks,BetRivers,totals,Under,1.89,221.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetOnline.ag,h2h,Miami Heat,1.95,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetOnline.ag,h2h,Oklahoma City Thunder,1.87,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetOnline.ag,spreads,Miami Heat,1.87,1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetOnline.ag,spreads,Oklahoma City Thunder,1.95,-1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetOnline.ag,totals,Over,1.91,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetOnline.ag,totals,Under,1.91,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,LowVig.ag,h2h,Miami Heat,1.95,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,LowVig.ag,h2h,Oklahoma City Thunder,1.87,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,LowVig.ag,spreads,Miami Heat,1.9,1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,LowVig.ag,spreads,Oklahoma City Thunder,1.99,-1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,LowVig.ag,totals,Over,1.93,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,LowVig.ag,totals,Under,1.93,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,MyBookie.ag,h2h,Miami Heat,1.93,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,MyBookie.ag,h2h,Oklahoma City Thunder,1.88,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,MyBookie.ag,spreads,Miami Heat,1.91,1.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,MyBookie.ag,spreads,Oklahoma City Thunder,1.91,-1.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,MyBookie.ag,totals,Over,1.91,217.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,MyBookie.ag,totals,Under,1.91,217.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,FanDuel,h2h,Miami Heat,1.98,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,FanDuel,h2h,Oklahoma City Thunder,1.86,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,FanDuel,spreads,Miami Heat,1.91,1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,FanDuel,spreads,Oklahoma City Thunder,1.91,-1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,FanDuel,totals,Over,1.91,217.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,FanDuel,totals,Under,1.91,217.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,DraftKings,h2h,Miami Heat,1.91,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,DraftKings,h2h,Oklahoma City Thunder,1.91,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,DraftKings,spreads,Miami Heat,1.85,1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,DraftKings,spreads,Oklahoma City Thunder,1.98,-1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,DraftKings,totals,Over,1.91,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,DraftKings,totals,Under,1.91,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetMGM,h2h,Miami Heat,1.95,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetMGM,h2h,Oklahoma City Thunder,1.87,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetMGM,spreads,Miami Heat,1.77,1.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetMGM,spreads,Oklahoma City Thunder,2.05,-1.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetMGM,totals,Over,1.91,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetMGM,totals,Under,1.91,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetUS,spreads,Miami Heat,1.91,0.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetUS,spreads,Oklahoma City Thunder,1.91,0.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetUS,totals,Over,1.91,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetUS,totals,Under,1.91,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,Bovada,h2h,Miami Heat,1.87,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,Bovada,h2h,Oklahoma City Thunder,1.95,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,Bovada,spreads,Miami Heat,1.95,-1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,Bovada,spreads,Oklahoma City Thunder,1.87,1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,Bovada,totals,Over,1.91,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,Bovada,totals,Under,1.91,217.5
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetRivers,h2h,Miami Heat,1.96,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetRivers,h2h,Oklahoma City Thunder,1.88,
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetRivers,spreads,Miami Heat,1.91,1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetRivers,spreads,Oklahoma City Thunder,1.91,-1.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetRivers,totals,Over,1.91,217.0
2024-12-21T01:10:00Z,Miami Heat,Oklahoma City Thunder,BetRivers,totals,Under,1.91,217.0
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,BetOnline.ag,spreads,Los Angeles Lakers,1.95,5.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,BetOnline.ag,spreads,Sacramento Kings,1.87,-5.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,BetOnline.ag,totals,Over,1.91,227.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,BetOnline.ag,totals,Under,1.91,227.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,LowVig.ag,spreads,Los Angeles Lakers,1.94,5.0
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,LowVig.ag,spreads,Sacramento Kings,1.94,-5.0
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,LowVig.ag,totals,Over,1.93,227.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,LowVig.ag,totals,Under,1.93,227.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,DraftKings,h2h,Los Angeles Lakers,2.85,
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,DraftKings,h2h,Sacramento Kings,1.44,
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,DraftKings,spreads,Los Angeles Lakers,1.93,7.0
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,DraftKings,spreads,Sacramento Kings,1.89,-7.0
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,DraftKings,totals,Over,1.91,226.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,DraftKings,totals,Under,1.91,226.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,MyBookie.ag,h2h,Los Angeles Lakers,2.58,
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,MyBookie.ag,h2h,Sacramento Kings,1.51,
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,MyBookie.ag,spreads,Los Angeles Lakers,1.91,4.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,MyBookie.ag,spreads,Sacramento Kings,1.91,-4.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,MyBookie.ag,totals,Over,1.91,228.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,MyBookie.ag,totals,Under,1.91,228.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,FanDuel,h2h,Los Angeles Lakers,2.8,
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,FanDuel,h2h,Sacramento Kings,1.47,
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,FanDuel,spreads,Los Angeles Lakers,1.89,5.0
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,FanDuel,spreads,Sacramento Kings,1.93,-5.0
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,FanDuel,totals,Over,1.93,227.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,FanDuel,totals,Under,1.89,227.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,BetMGM,h2h,Los Angeles Lakers,2.55,
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,BetMGM,h2h,Sacramento Kings,1.53,
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,BetMGM,spreads,Los Angeles Lakers,1.91,4.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,BetMGM,spreads,Sacramento Kings,1.91,-4.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,BetMGM,totals,Over,1.87,227.5
2024-12-21T23:10:00Z,Sacramento Kings,Los Angeles Lakers,BetMGM,totals,Under,1.95,227.5
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,FanDuel,h2h,Miami Heat,2.0,
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,FanDuel,h2h,Orlando Magic,1.85,
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,FanDuel,spreads,Miami Heat,1.91,1.0
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,FanDuel,spreads,Orlando Magic,1.91,-1.0
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,FanDuel,totals,Over,1.91,209.5
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,FanDuel,totals,Under,1.91,209.5
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,MyBookie.ag,h2h,Miami Heat,1.96,
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,MyBookie.ag,h2h,Orlando Magic,1.86,
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,MyBookie.ag,spreads,Miami Heat,1.91,1.0
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,MyBookie.ag,spreads,Orlando Magic,1.91,-1.0
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,MyBookie.ag,totals,Over,1.91,209.0
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,MyBookie.ag,totals,Under,1.91,209.0
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,DraftKings,h2h,Miami Heat,1.95,
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,DraftKings,h2h,Orlando Magic,1.87,
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,DraftKings,spreads,Miami Heat,1.91,1.0
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,DraftKings,spreads,Orlando Magic,1.91,-1.0
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,DraftKings,totals,Over,1.91,208.5
2024-12-22T00:10:00Z,Orlando Magic,Miami Heat,DraftKings,totals,Under,1.91,208.5
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,FanDuel,h2h,Atlanta Hawks,2.24,
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,FanDuel,h2h,Memphis Grizzlies,1.68,
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,FanDuel,spreads,Atlanta Hawks,1.93,2.5
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,FanDuel,spreads,Memphis Grizzlies,1.89,-2.5
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,FanDuel,totals,Over,1.91,239.5
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,FanDuel,totals,Under,1.91,239.5
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,MyBookie.ag,h2h,Atlanta Hawks,2.13,
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,MyBookie.ag,h2h,Memphis Grizzlies,1.72,
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,MyBookie.ag,spreads,Atlanta Hawks,1.91,2.5
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,MyBookie.ag,spreads,Memphis Grizzlies,1.91,-2.5
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,MyBookie.ag,totals,Over,1.91,240.0
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,MyBookie.ag,totals,Under,1.91,240.0
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,DraftKings,h2h,Atlanta Hawks,2.24,
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,DraftKings,h2h,Memphis Grizzlies,1.68,
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,DraftKings,spreads,Atlanta Hawks,1.93,2.0
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,DraftKings,spreads,Memphis Grizzlies,1.89,-2.0
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,DraftKings,totals,Over,1.91,240.5
2024-12-22T00:40:00Z,Atlanta Hawks,Memphis Grizzlies,DraftKings,totals,Under,1.91,240.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,BetOnline.ag,spreads,Brooklyn Nets,1.91,-2.0
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,BetOnline.ag,spreads,Utah Jazz,1.91,2.0
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,BetOnline.ag,totals,Over,1.91,219.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,BetOnline.ag,totals,Under,1.91,219.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,LowVig.ag,spreads,Brooklyn Nets,1.94,-2.0
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,LowVig.ag,spreads,Utah Jazz,1.94,2.0
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,LowVig.ag,totals,Over,1.93,219.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,LowVig.ag,totals,Under,1.93,219.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,FanDuel,h2h,Brooklyn Nets,1.69,
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,FanDuel,h2h,Utah Jazz,2.24,
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,FanDuel,spreads,Brooklyn Nets,1.91,-2.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,FanDuel,spreads,Utah Jazz,1.91,2.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,FanDuel,totals,Over,1.91,220.0
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,FanDuel,totals,Under,1.91,220.0
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,DraftKings,h2h,Brooklyn Nets,1.68,
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,DraftKings,h2h,Utah Jazz,2.24,
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,DraftKings,spreads,Brooklyn Nets,1.93,-3.0
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,DraftKings,spreads,Utah Jazz,1.89,3.0
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,DraftKings,totals,Over,1.91,221.0
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,DraftKings,totals,Under,1.91,221.0
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,MyBookie.ag,h2h,Brooklyn Nets,1.7,
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,MyBookie.ag,h2h,Utah Jazz,2.17,
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,MyBookie.ag,spreads,Brooklyn Nets,1.91,-2.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,MyBookie.ag,spreads,Utah Jazz,1.91,2.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,MyBookie.ag,totals,Over,1.91,220.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,MyBookie.ag,totals,Under,1.91,220.5
